r,t,y,AnnualFixedOperatingCost
RE1,PHL_TRA_TRUH_ELE,2044,0
RE1,PHL_TRA_TRUH_ELE,2045,0
RE1,PHL_TRA_TRUH_ELE,2046,0
RE1,PHL_TRA_TRUH_ELE,2047,0
RE1,PHL_TRA_TRUH_ELE,2048,0
RE1,PHL_TRA_TRUH_ELE,2049,0
RE1,PHL_TRA_TRUH_ELE,2050,0
RE1,PHL_TRA_TRUH_ELE,2051,0
RE1,PHL_TRA_TRUH_ELE,2052,0
RE1,PHL_TRA_TRUH_ELE,2053,0
RE1,PHL_TRA_VAN_PHEV,2020,0
RE1,PHL_TRA_VAN_PHEV,2021,0
RE1,PHL_TRA_VAN_PHEV,2022,0
RE1,PHL_TRA_VAN_PHEV,2023,0
RE1,PHL_TRA_VAN_PHEV,2024,0
RE1,PHL_TRA_VAN_PHEV,2025,0
RE1,PHL_TRA_VAN_PHEV,2026,0
RE1,PHL_TRA_VAN_PHEV,2027,0
RE1,PHL_TRA_VAN_PHEV,2028,0
RE1,PHL_TRA_VAN_PHEV,2029,0
RE1,PHL_TRA_VAN_PHEV,2030,0
RE1,PHL_TRA_VAN_PHEV,2031,0
RE1,PHL_TRA_VAN_PHEV,2032,0
RE1,PHL_TRA_VAN_PHEV,2033,0
RE1,PHL_TRA_VAN_PHEV,2034,0
RE1,PHL_TRA_VAN_PHEV,2035,0
RE1,PHL_TRA_VAN_PHEV,2036,0
RE1,PHL_TRA_VAN_PHEV,2037,0
RE1,PHL_TRA_VAN_PHEV,2038,0
RE1,PHL_TRA_VAN_PHEV,2039,0
RE1,PHL_TRA_VAN_PHEV,2040,0
RE1,PHL_TRA_VAN_PHEV,2041,0
RE1,PHL_TRA_VAN_PHEV,2042,0
RE1,PHL_TRA_VAN_PHEV,2043,0
RE1,PHL_TRA_VAN_PHEV,2044,0
RE1,PHL_TRA_VAN_PHEV,2045,0
RE1,PHL_TRA_VAN_PHEV,2046,0
RE1,PHL_TRA_VAN_PHEV,2047,0
RE1,PHL_TRA_VAN_PHEV,2048,0
RE1,PHL_TRA_VAN_PHEV,2049,0
RE1,PHL_TRA_VAN_PHEV,2050,0
RE1,PHL_TRA_VAN_PHEV,2051,0
RE1,PHL_TRA_VAN_PHEV,2052,0
RE1,PHL_TRA_VAN_PHEV,2053,0
RE1,PHL_TRA_VAN_H2,2020,0
RE1,PHL_TRA_VAN_H2,2021,0
RE1,PHL_TRA_VAN_H2,2022,0
RE1,PHL_TRA_VAN_H2,2023,0
RE1,PHL_TRA_VAN_H2,2024,0
RE1,PHL_TRA_VAN_H2,2025,0
RE1,PHL_TRA_VAN_H2,2026,0
RE1,PHL_TRA_VAN_H2,2027,0
RE1,PHL_TRA_VAN_H2,2028,0
RE1,PHL_TRA_VAN_H2,2029,0
RE1,PHL_TRA_VAN_H2,2030,0
RE1,PHL_TRA_VAN_H2,2031,0
RE1,PHL_TRA_VAN_H2,2032,0
RE1,PHL_TRA_VAN_H2,2033,0
RE1,PHL_TRA_VAN_H2,2034,0
RE1,PHL_TRA_VAN_H2,2035,0
RE1,PHL_TRA_VAN_H2,2036,0
RE1,PHL_TRA_VAN_H2,2037,0
RE1,PHL_TRA_VAN_H2,2038,0
RE1,PHL_TRA_VAN_H2,2039,0
RE1,PHL_TRA_VAN_H2,2040,0
RE1,PHL_TRA_VAN_H2,2041,0
RE1,PHL_TRA_VAN_H2,2042,0
RE1,PHL_TRA_VAN_H2,2043,0
RE1,PHL_TRA_VAN_H2,2044,0
RE1,PHL_TRA_VAN_H2,2045,0
RE1,PHL_TRA_VAN_H2,2046,0
RE1,PHL_TRA_VAN_H2,2047,0
RE1,PHL_TRA_VAN_H2,2048,0
RE1,PHL_TRA_VAN_H2,2049,0
RE1,PHL_TRA_VAN_H2,2050,0
RE1,PHL_TRA_VAN_H2,2051,0
RE1,PHL_TRA_VAN_H2,2052,0
RE1,PHL_TRA_VAN_H2,2053,0
RE1,PHL_TRA_VAN_LIQ,2020,28.9288
RE1,PHL_TRA_VAN_LIQ,2021,30.6897
RE1,PHL_TRA_VAN_LIQ,2022,32.4552
RE1,PHL_TRA_VAN_LIQ,2023,34.2245
RE1,PHL_TRA_VAN_LIQ,2024,35.9973
RE1,PHL_TRA_VAN_LIQ,2025,37.7733
RE1,PHL_TRA_VAN_LIQ,2026,39.9493
RE1,PHL_TRA_VAN_LIQ,2027,42.1251
RE1,PHL_TRA_VAN_LIQ,2028,44.3084
RE1,PHL_TRA_VAN_LIQ,2029,46.4907
RE1,PHL_TRA_VAN_LIQ,2030,48.8918
RE1,PHL_TRA_VAN_LIQ,2031,51.5049
RE1,PHL_TRA_VAN_LIQ,2032,54.1169
RE1,PHL_TRA_VAN_LIQ,2033,56.7352
RE1,PHL_TRA_VAN_LIQ,2034,59.3556
RE1,PHL_TRA_VAN_LIQ,2035,61.9735
RE1,PHL_TRA_VAN_LIQ,2036,65.1646
RE1,PHL_TRA_VAN_LIQ,2037,68.3536
RE1,PHL_TRA_VAN_LIQ,2038,71.5482
RE1,PHL_TRA_VAN_LIQ,2039,74.7399
RE1,PHL_TRA_VAN_LIQ,2040,78.1361
RE1,PHL_TRA_VAN_LIQ,2041,81.8524
RE1,PHL_TRA_VAN_LIQ,2042,85.568
RE1,PHL_TRA_VAN_LIQ,2043,89.2827
RE1,PHL_TRA_VAN_LIQ,2044,93.0006
RE1,PHL_TRA_VAN_LIQ,2045,96.7134
RE1,PHL_TRA_VAN_LIQ,2046,100.7519
RE1,PHL_TRA_VAN_LIQ,2047,104.7895
RE1,PHL_TRA_VAN_LIQ,2048,108.8303
RE1,PHL_TRA_VAN_LIQ,2049,112.8661
RE1,PHL_TRA_VAN_LIQ,2050,117.1403
RE1,PHL_TRA_VAN_LIQ,2051,121.2022
RE1,PHL_TRA_VAN_LIQ,2052,125.2601
RE1,PHL_TRA_VAN_LIQ,2053,129.318
RE1,PHL_TRA_VAN_NG,2020,0
RE1,PHL_TRA_VAN_NG,2021,0
RE1,PHL_TRA_VAN_NG,2022,0
RE1,PHL_TRA_VAN_NG,2023,0
RE1,PHL_TRA_VAN_NG,2024,0
RE1,PHL_TRA_VAN_NG,2025,0
RE1,PHL_TRA_VAN_NG,2026,0
RE1,PHL_TRA_VAN_NG,2027,0
RE1,PHL_TRA_VAN_NG,2028,0
RE1,PHL_TRA_VAN_NG,2029,0
RE1,PHL_TRA_VAN_NG,2030,0
RE1,PHL_TRA_VAN_NG,2031,0
RE1,PHL_TRA_VAN_NG,2032,0
RE1,PHL_TRA_VAN_NG,2033,0
RE1,PHL_TRA_VAN_NG,2034,0
RE1,PHL_TRA_VAN_NG,2035,0
RE1,PHL_TRA_VAN_NG,2036,0
RE1,PHL_TRA_VAN_NG,2037,0
RE1,PHL_TRA_VAN_NG,2038,0
RE1,PHL_TRA_VAN_NG,2039,0
RE1,PHL_TRA_VAN_NG,2040,0
RE1,PHL_TRA_VAN_NG,2041,0
RE1,PHL_TRA_VAN_NG,2042,0
RE1,PHL_TRA_VAN_NG,2043,0
RE1,PHL_TRA_VAN_NG,2044,0
RE1,PHL_TRA_VAN_NG,2045,0
RE1,PHL_TRA_VAN_NG,2046,0
RE1,PHL_TRA_VAN_NG,2047,0
RE1,PHL_TRA_VAN_NG,2048,0
RE1,PHL_TRA_VAN_NG,2049,0
RE1,PHL_TRA_VAN_NG,2050,0
RE1,PHL_TRA_VAN_NG,2051,0
RE1,PHL_TRA_VAN_NG,2052,0
RE1,PHL_TRA_VAN_NG,2053,0
RE1,PHL_TRA_VAN_ELE,2020,0
RE1,PHL_TRA_VAN_ELE,2021,0
RE1,PHL_TRA_VAN_ELE,2022,0
RE1,PHL_TRA_VAN_ELE,2023,0
RE1,PHL_TRA_VAN_ELE,2024,0
RE1,PHL_TRA_VAN_ELE,2025,0
RE1,PHL_TRA_VAN_ELE,2026,0
RE1,PHL_TRA_VAN_ELE,2027,0
RE1,PHL_TRA_VAN_ELE,2028,0
RE1,PHL_TRA_VAN_ELE,2029,0
RE1,PHL_TRA_VAN_ELE,2030,0
RE1,PHL_TRA_VAN_ELE,2031,0
RE1,PHL_TRA_VAN_ELE,2032,0
RE1,PHL_TRA_VAN_ELE,2033,0
RE1,PHL_TRA_VAN_ELE,2034,0
RE1,PHL_TRA_VAN_ELE,2035,0
RE1,PHL_TRA_VAN_ELE,2036,0
RE1,PHL_TRA_VAN_ELE,2037,0
RE1,PHL_TRA_VAN_ELE,2038,0
RE1,PHL_TRA_VAN_ELE,2039,0
RE1,PHL_TRA_VAN_ELE,2040,0
RE1,PHL_TRA_VAN_ELE,2041,0
RE1,PHL_TRA_VAN_ELE,2042,0
RE1,PHL_TRA_VAN_ELE,2043,0
RE1,PHL_TRA_VAN_ELE,2044,0
RE1,PHL_TRA_VAN_ELE,2045,0
RE1,PHL_TRA_VAN_ELE,2046,0
RE1,PHL_TRA_VAN_ELE,2047,0
RE1,PHL_TRA_VAN_ELE,2048,0
RE1,PHL_TRA_VAN_ELE,2049,0
RE1,PHL_TRA_VAN_ELE,2050,0
RE1,PHL_TRA_VAN_ELE,2051,0
RE1,PHL_TRA_VAN_ELE,2052,0
RE1,PHL_TRA_VAN_ELE,2053,0
RE1,PHL_TRA_BUS_ELE,2020,0
RE1,PHL_TRA_BUS_ELE,2021,0
RE1,PHL_TRA_BUS_ELE,2022,0
RE1,PHL_TRA_BUS_ELE,2023,0
RE1,PHL_TRA_BUS_ELE,2024,0
RE1,PHL_TRA_BUS_ELE,2025,0
RE1,PHL_TRA_BUS_ELE,2026,0
RE1,PHL_TRA_BUS_ELE,2027,0
RE1,PHL_TRA_BUS_ELE,2028,0
RE1,PHL_TRA_BUS_ELE,2029,0
RE1,PHL_TRA_BUS_ELE,2030,0
RE1,PHL_TRA_BUS_ELE,2031,0
RE1,PHL_TRA_BUS_ELE,2032,0
RE1,PHL_TRA_BUS_ELE,2033,0
RE1,PHL_TRA_BUS_ELE,2034,0
RE1,PHL_TRA_BUS_ELE,2035,0
RE1,PHL_TRA_BUS_ELE,2036,0
RE1,PHL_TRA_BUS_ELE,2037,0
RE1,PHL_TRA_BUS_ELE,2038,0
RE1,PHL_TRA_BUS_ELE,2039,0
RE1,PHL_TRA_BUS_ELE,2040,0
RE1,PHL_TRA_BUS_ELE,2041,0
RE1,PHL_TRA_BUS_ELE,2042,0
RE1,PHL_TRA_BUS_ELE,2043,0
RE1,PHL_TRA_BUS_ELE,2044,0
RE1,PHL_TRA_BUS_ELE,2045,0
RE1,PHL_TRA_BUS_ELE,2046,0
RE1,PHL_TRA_BUS_ELE,2047,0
RE1,PHL_TRA_BUS_ELE,2048,0
RE1,PHL_TRA_BUS_ELE,2049,0
RE1,PHL_TRA_BUS_ELE,2050,0
RE1,PHL_TRA_BUS_ELE,2051,0
RE1,PHL_TRA_BUS_ELE,2052,0
RE1,PHL_TRA_BUS_ELE,2053,0
RE1,PHL_TRA_BUS_LIQ,2020,22.3588
RE1,PHL_TRA_BUS_LIQ,2021,22.9285
RE1,PHL_TRA_BUS_LIQ,2022,23.4863
RE1,PHL_TRA_BUS_LIQ,2023,24.0332
RE1,PHL_TRA_BUS_LIQ,2024,24.5703
RE1,PHL_TRA_BUS_LIQ,2025,25.1046
RE1,PHL_TRA_BUS_LIQ,2026,25.6059
RE1,PHL_TRA_BUS_LIQ,2027,26.0994
RE1,PHL_TRA_BUS_LIQ,2028,26.5919
RE1,PHL_TRA_BUS_LIQ,2029,27.0715
RE1,PHL_TRA_BUS_LIQ,2030,28.2947
RE1,PHL_TRA_BUS_LIQ,2031,28.675
RE1,PHL_TRA_BUS_LIQ,2032,29.0634
RE1,PHL_TRA_BUS_LIQ,2033,29.4463
RE1,PHL_TRA_BUS_LIQ,2034,29.8294
RE1,PHL_TRA_BUS_LIQ,2035,30.219
RE1,PHL_TRA_BUS_LIQ,2036,30.5684
RE1,PHL_TRA_BUS_LIQ,2037,30.9233
RE1,PHL_TRA_BUS_LIQ,2038,31.2769
RE1,PHL_TRA_BUS_LIQ,2039,31.6289
RE1,PHL_TRA_BUS_LIQ,2040,32.0381
RE1,PHL_TRA_BUS_LIQ,2041,32.3746
RE1,PHL_TRA_BUS_LIQ,2042,32.698
RE1,PHL_TRA_BUS_LIQ,2043,33.022
RE1,PHL_TRA_BUS_LIQ,2044,33.3407
RE1,PHL_TRA_BUS_LIQ,2045,33.6545
RE1,PHL_TRA_BUS_LIQ,2046,33.9302
RE1,PHL_TRA_BUS_LIQ,2047,34.1951
RE1,PHL_TRA_BUS_LIQ,2048,34.4629
RE1,PHL_TRA_BUS_LIQ,2049,34.7274
RE1,PHL_TRA_BUS_LIQ,2050,35.2686
RE1,PHL_TRA_BUS_LIQ,2051,35.473
RE1,PHL_TRA_BUS_LIQ,2052,35.6705
RE1,PHL_TRA_BUS_LIQ,2053,35.8681
RE1,PHL_TRA_BUS_NG,2020,0
RE1,PHL_TRA_BUS_NG,2021,0
RE1,PHL_TRA_BUS_NG,2022,0
RE1,PHL_TRA_BUS_NG,2023,0
RE1,PHL_TRA_BUS_NG,2024,0
RE1,PHL_TRA_BUS_NG,2025,0
RE1,PHL_TRA_BUS_NG,2026,0
RE1,PHL_TRA_BUS_NG,2027,0
RE1,PHL_TRA_BUS_NG,2028,0
RE1,PHL_TRA_BUS_NG,2029,0
RE1,PHL_TRA_BUS_NG,2030,0
RE1,PHL_TRA_BUS_NG,2031,0
RE1,PHL_TRA_BUS_NG,2032,0
RE1,PHL_TRA_BUS_NG,2033,0
RE1,PHL_TRA_BUS_NG,2034,0
RE1,PHL_TRA_BUS_NG,2035,0
RE1,PHL_TRA_BUS_NG,2036,0
RE1,PHL_TRA_BUS_NG,2037,0
RE1,PHL_TRA_BUS_NG,2038,0
RE1,PHL_TRA_BUS_NG,2039,0
RE1,PHL_TRA_BUS_NG,2040,0
RE1,PHL_TRA_BUS_NG,2041,0
RE1,PHL_TRA_BUS_NG,2042,0
RE1,PHL_TRA_BUS_NG,2043,0
RE1,PHL_TRA_BUS_NG,2044,0
RE1,PHL_TRA_BUS_NG,2045,0
RE1,PHL_TRA_BUS_NG,2046,0
RE1,PHL_TRA_BUS_NG,2047,0
RE1,PHL_TRA_BUS_NG,2048,0
RE1,PHL_TRA_BUS_NG,2049,0
RE1,PHL_TRA_BUS_NG,2050,0
RE1,PHL_TRA_BUS_NG,2051,0
RE1,PHL_TRA_BUS_NG,2052,0
RE1,PHL_TRA_BUS_NG,2053,0
RE1,PHL_TRA_BUS_PHEV,2020,0
RE1,PHL_TRA_BUS_PHEV,2021,0
RE1,PHL_TRA_BUS_PHEV,2022,0
RE1,PHL_TRA_BUS_PHEV,2023,0
RE1,PHL_TRA_BUS_PHEV,2024,0
RE1,PHL_TRA_BUS_PHEV,2025,0
RE1,PHL_TRA_BUS_PHEV,2026,0
RE1,PHL_TRA_BUS_PHEV,2027,0
RE1,PHL_TRA_BUS_PHEV,2028,0
RE1,PHL_TRA_BUS_PHEV,2029,0
RE1,PHL_TRA_BUS_PHEV,2030,0
RE1,PHL_TRA_BUS_PHEV,2031,0
RE1,PHL_TRA_BUS_PHEV,2032,0
RE1,PHL_TRA_BUS_PHEV,2033,0
RE1,PHL_TRA_BUS_PHEV,2034,0
RE1,PHL_TRA_BUS_PHEV,2035,0
RE1,PHL_TRA_BUS_PHEV,2036,0
RE1,PHL_TRA_BUS_PHEV,2037,0
RE1,PHL_TRA_BUS_PHEV,2038,0
RE1,PHL_TRA_BUS_PHEV,2039,0
RE1,PHL_TRA_BUS_PHEV,2040,0
RE1,PHL_TRA_BUS_PHEV,2041,0
RE1,PHL_TRA_BUS_PHEV,2042,0
RE1,PHL_TRA_BUS_PHEV,2043,0
RE1,PHL_TRA_BUS_PHEV,2044,0
RE1,PHL_TRA_BUS_PHEV,2045,0
RE1,PHL_TRA_BUS_PHEV,2046,0
RE1,PHL_TRA_BUS_PHEV,2047,0
RE1,PHL_TRA_BUS_PHEV,2048,0
RE1,PHL_TRA_BUS_PHEV,2049,0
RE1,PHL_TRA_BUS_PHEV,2050,0
RE1,PHL_TRA_BUS_PHEV,2051,0
RE1,PHL_TRA_BUS_PHEV,2052,0
RE1,PHL_TRA_BUS_PHEV,2053,0
RE1,PHL_TRA_BUS_H2,2020,0
RE1,PHL_TRA_BUS_H2,2021,0
RE1,PHL_TRA_BUS_H2,2022,0
RE1,PHL_TRA_BUS_H2,2023,0
RE1,PHL_TRA_BUS_H2,2024,0
RE1,PHL_TRA_BUS_H2,2025,0
RE1,PHL_TRA_BUS_H2,2026,0
RE1,PHL_TRA_BUS_H2,2027,0
RE1,PHL_TRA_BUS_H2,2028,0
RE1,PHL_TRA_BUS_H2,2029,0
RE1,PHL_TRA_BUS_H2,2030,0
RE1,PHL_TRA_BUS_H2,2031,0
RE1,PHL_TRA_BUS_H2,2032,0
RE1,PHL_TRA_BUS_H2,2033,0
RE1,PHL_TRA_BUS_H2,2034,0
RE1,PHL_TRA_BUS_H2,2035,0
RE1,PHL_TRA_BUS_H2,2036,0
RE1,PHL_TRA_BUS_H2,2037,0
RE1,PHL_TRA_BUS_H2,2038,0
RE1,PHL_TRA_BUS_H2,2039,0
RE1,PHL_TRA_BUS_H2,2040,0
RE1,PHL_TRA_BUS_H2,2041,0
RE1,PHL_TRA_BUS_H2,2042,0
RE1,PHL_TRA_BUS_H2,2043,0
RE1,PHL_TRA_BUS_H2,2044,0
RE1,PHL_TRA_BUS_H2,2045,0
RE1,PHL_TRA_BUS_H2,2046,0
RE1,PHL_TRA_BUS_H2,2047,0
RE1,PHL_TRA_BUS_H2,2048,0
RE1,PHL_TRA_BUS_H2,2049,0
RE1,PHL_TRA_BUS_H2,2050,0
RE1,PHL_TRA_BUS_H2,2051,0
RE1,PHL_TRA_BUS_H2,2052,0
RE1,PHL_TRA_BUS_H2,2053,0
RE1,PHL_TRA_CAR_H2,2020,0
RE1,PHL_TRA_CAR_H2,2021,0
RE1,PHL_TRA_CAR_H2,2022,0
RE1,PHL_TRA_CAR_H2,2023,0
RE1,PHL_TRA_CAR_H2,2024,0
RE1,PHL_TRA_CAR_H2,2025,0
RE1,PHL_TRA_CAR_H2,2026,0
RE1,PHL_TRA_CAR_H2,2027,0
RE1,PHL_TRA_CAR_H2,2028,0
RE1,PHL_TRA_CAR_H2,2029,0
RE1,PHL_TRA_CAR_H2,2030,0
RE1,PHL_TRA_CAR_H2,2031,0
RE1,PHL_TRA_CAR_H2,2032,0
RE1,PHL_TRA_CAR_H2,2033,0
RE1,PHL_TRA_CAR_H2,2034,0
RE1,PHL_TRA_CAR_H2,2035,0
RE1,PHL_TRA_CAR_H2,2036,0
RE1,PHL_TRA_CAR_H2,2037,0
RE1,PHL_TRA_CAR_H2,2038,0
RE1,PHL_TRA_CAR_H2,2039,0
RE1,PHL_TRA_CAR_H2,2040,0
RE1,PHL_TRA_CAR_H2,2041,0
RE1,PHL_TRA_CAR_H2,2042,0
RE1,PHL_TRA_CAR_H2,2043,0
RE1,PHL_TRA_CAR_H2,2044,0
RE1,PHL_TRA_CAR_H2,2045,0
RE1,PHL_TRA_CAR_H2,2046,0
RE1,PHL_TRA_CAR_H2,2047,0
RE1,PHL_TRA_CAR_H2,2048,0
RE1,PHL_TRA_CAR_H2,2049,0
RE1,PHL_TRA_CAR_H2,2050,0
RE1,PHL_TRA_CAR_H2,2051,0
RE1,PHL_TRA_CAR_H2,2052,0
RE1,PHL_TRA_CAR_H2,2053,0
RE1,PHL_TRA_CAR_PHEV,2020,0
RE1,PHL_TRA_CAR_PHEV,2021,0
RE1,PHL_TRA_CAR_PHEV,2022,0
RE1,PHL_TRA_CAR_PHEV,2023,0
RE1,PHL_TRA_CAR_PHEV,2024,0
RE1,PHL_TRA_CAR_PHEV,2025,0
RE1,PHL_TRA_CAR_PHEV,2026,0
RE1,PHL_TRA_CAR_PHEV,2027,0
RE1,PHL_TRA_CAR_PHEV,2028,0
RE1,PHL_TRA_CAR_PHEV,2029,0
RE1,PHL_TRA_CAR_PHEV,2030,0
RE1,PHL_TRA_CAR_PHEV,2031,0
RE1,PHL_TRA_CAR_PHEV,2032,0
RE1,PHL_TRA_CAR_PHEV,2033,0
RE1,PHL_TRA_CAR_PHEV,2034,0
RE1,PHL_TRA_CAR_PHEV,2035,0
RE1,PHL_TRA_CAR_PHEV,2036,0
RE1,PHL_TRA_CAR_PHEV,2037,0
RE1,PHL_TRA_CAR_PHEV,2038,0
RE1,PHL_TRA_CAR_PHEV,2039,0
RE1,PHL_TRA_CAR_PHEV,2040,0
RE1,PHL_TRA_CAR_PHEV,2041,0
RE1,PHL_TRA_CAR_PHEV,2042,0
RE1,PHL_TRA_CAR_PHEV,2043,0
RE1,PHL_TRA_CAR_PHEV,2044,0
RE1,PHL_TRA_CAR_PHEV,2045,0
RE1,PHL_TRA_CAR_PHEV,2046,0
RE1,PHL_TRA_CAR_PHEV,2047,0
RE1,PHL_TRA_CAR_PHEV,2048,0
RE1,PHL_TRA_CAR_PHEV,2049,0
RE1,PHL_TRA_CAR_PHEV,2050,0
RE1,PHL_TRA_CAR_PHEV,2051,0
RE1,PHL_TRA_CAR_PHEV,2052,0
RE1,PHL_TRA_CAR_PHEV,2053,0
RE1,PHL_TRA_CAR_NG,2020,0
RE1,PHL_TRA_CAR_NG,2021,0
RE1,PHL_TRA_CAR_NG,2022,0
RE1,PHL_TRA_CAR_NG,2023,0
RE1,PHL_TRA_CAR_NG,2024,0
RE1,PHL_TRA_CAR_NG,2025,0
RE1,PHL_TRA_CAR_NG,2026,0
RE1,PHL_TRA_CAR_NG,2027,0
RE1,PHL_TRA_CAR_NG,2028,0
RE1,PHL_TRA_CAR_NG,2029,0
RE1,PHL_TRA_CAR_NG,2030,0
RE1,PHL_TRA_CAR_NG,2031,0
RE1,PHL_TRA_CAR_NG,2032,0
RE1,PHL_TRA_CAR_NG,2033,0
RE1,PHL_TRA_CAR_NG,2034,0
RE1,PHL_TRA_CAR_NG,2035,0
RE1,PHL_TRA_CAR_NG,2036,0
RE1,PHL_TRA_CAR_NG,2037,0
RE1,PHL_TRA_CAR_NG,2038,0
RE1,PHL_TRA_CAR_NG,2039,0
RE1,PHL_TRA_CAR_NG,2040,0
RE1,PHL_TRA_CAR_NG,2041,0
RE1,PHL_TRA_CAR_NG,2042,0
RE1,PHL_TRA_CAR_NG,2043,0
RE1,PHL_TRA_CAR_NG,2044,0
RE1,PHL_TRA_CAR_NG,2045,0
RE1,PHL_TRA_CAR_NG,2046,0
RE1,PHL_TRA_CAR_NG,2047,0
RE1,PHL_TRA_CAR_NG,2048,0
RE1,PHL_TRA_CAR_NG,2049,0
RE1,PHL_TRA_CAR_NG,2050,0
RE1,PHL_TRA_CAR_NG,2051,0
RE1,PHL_TRA_CAR_NG,2052,0
RE1,PHL_TRA_CAR_NG,2053,0
RE1,PHL_TRA_CAR_LIQ,2020,178.7206
RE1,PHL_TRA_CAR_LIQ,2021,188.1565
RE1,PHL_TRA_CAR_LIQ,2022,197.5971
RE1,PHL_TRA_CAR_LIQ,2023,207.0399
RE1,PHL_TRA_CAR_LIQ,2024,216.4825
RE1,PHL_TRA_CAR_LIQ,2025,225.9197
RE1,PHL_TRA_CAR_LIQ,2026,235.8386
RE1,PHL_TRA_CAR_LIQ,2027,245.7516
RE1,PHL_TRA_CAR_LIQ,2028,255.6606
RE1,PHL_TRA_CAR_LIQ,2029,265.5646
RE1,PHL_TRA_CAR_LIQ,2030,278.8013
RE1,PHL_TRA_CAR_LIQ,2031,288.4519
RE1,PHL_TRA_CAR_LIQ,2032,298.109
RE1,PHL_TRA_CAR_LIQ,2033,307.7644
RE1,PHL_TRA_CAR_LIQ,2034,317.4242
RE1,PHL_TRA_CAR_LIQ,2035,327.0843
RE1,PHL_TRA_CAR_LIQ,2036,336.4574
RE1,PHL_TRA_CAR_LIQ,2037,345.8292
RE1,PHL_TRA_CAR_LIQ,2038,355.1991
RE1,PHL_TRA_CAR_LIQ,2039,340.8822
RE1,PHL_TRA_CAR_LIQ,2040,318.6175
RE1,PHL_TRA_CAR_LIQ,2041,295.2965
RE1,PHL_TRA_CAR_LIQ,2042,272.1663
RE1,PHL_TRA_CAR_LIQ,2043,248.8001
RE1,PHL_TRA_CAR_LIQ,2044,225.4142
RE1,PHL_TRA_CAR_LIQ,2045,202.0075
RE1,PHL_TRA_CAR_LIQ,2046,178.8569
RE1,PHL_TRA_CAR_LIQ,2047,155.4763
RE1,PHL_TRA_CAR_LIQ,2048,132.0881
RE1,PHL_TRA_CAR_LIQ,2049,122.5707
RE1,PHL_TRA_CAR_LIQ,2050,119.1806
RE1,PHL_TRA_CAR_LIQ,2051,108.848
RE1,PHL_TRA_CAR_LIQ,2052,76.5759
RE1,PHL_TRA_CAR_LIQ,2053,44.5177
RE1,PHL_TRA_CAR_ELE,2020,0
RE1,PHL_TRA_CAR_ELE,2021,0
RE1,PHL_TRA_CAR_ELE,2022,0
RE1,PHL_TRA_CAR_ELE,2023,0
RE1,PHL_TRA_CAR_ELE,2024,0
RE1,PHL_TRA_CAR_ELE,2025,0
RE1,PHL_TRA_CAR_ELE,2026,0
RE1,PHL_TRA_CAR_ELE,2027,0
RE1,PHL_TRA_CAR_ELE,2028,0
RE1,PHL_TRA_CAR_ELE,2029,0
RE1,PHL_TRA_CAR_ELE,2030,0
RE1,PHL_TRA_CAR_ELE,2031,0
RE1,PHL_TRA_CAR_ELE,2032,0
RE1,PHL_TRA_CAR_ELE,2033,0
RE1,PHL_TRA_CAR_ELE,2034,0
RE1,PHL_TRA_CAR_ELE,2035,0
RE1,PHL_TRA_CAR_ELE,2036,0
RE1,PHL_TRA_CAR_ELE,2037,0
RE1,PHL_TRA_CAR_ELE,2038,0
RE1,PHL_TRA_CAR_ELE,2039,24.3622
RE1,PHL_TRA_CAR_ELE,2040,61.086
RE1,PHL_TRA_CAR_ELE,2041,88.8516
RE1,PHL_TRA_CAR_ELE,2042,120.5766
RE1,PHL_TRA_CAR_ELE,2043,152.4365
RE1,PHL_TRA_CAR_ELE,2044,184.2346
RE1,PHL_TRA_CAR_ELE,2045,215.9781
RE1,PHL_TRA_CAR_ELE,2046,245.8752
RE1,PHL_TRA_CAR_ELE,2047,275.9527
RE1,PHL_TRA_CAR_ELE,2048,306.0019
RE1,PHL_TRA_CAR_ELE,2049,322.0991
RE1,PHL_TRA_CAR_ELE,2050,339.5573
RE1,PHL_TRA_CAR_ELE,2051,355.912
RE1,PHL_TRA_CAR_ELE,2052,394.6929
RE1,PHL_TRA_CAR_ELE,2053,433.255
RE1,PHL_TRA_23WHEEL_NG,2020,0
RE1,PHL_TRA_23WHEEL_NG,2021,0
RE1,PHL_TRA_23WHEEL_NG,2022,0
RE1,PHL_TRA_23WHEEL_NG,2023,0
RE1,PHL_TRA_23WHEEL_NG,2024,0
RE1,PHL_TRA_23WHEEL_NG,2025,0
RE1,PHL_TRA_23WHEEL_NG,2026,0
RE1,PHL_TRA_23WHEEL_NG,2027,0
RE1,PHL_TRA_23WHEEL_NG,2028,0
RE1,PHL_TRA_23WHEEL_NG,2029,0
RE1,PHL_TRA_23WHEEL_NG,2030,0
RE1,PHL_TRA_23WHEEL_NG,2031,0
RE1,PHL_TRA_23WHEEL_NG,2032,0
RE1,PHL_TRA_23WHEEL_NG,2033,0
RE1,PHL_TRA_23WHEEL_NG,2034,0
RE1,PHL_TRA_23WHEEL_NG,2035,0
RE1,PHL_TRA_23WHEEL_NG,2036,0
RE1,PHL_TRA_23WHEEL_NG,2037,0
RE1,PHL_TRA_23WHEEL_NG,2038,0
RE1,PHL_TRA_23WHEEL_NG,2039,0
RE1,PHL_TRA_23WHEEL_NG,2040,0
RE1,PHL_TRA_23WHEEL_NG,2041,0
RE1,PHL_TRA_23WHEEL_NG,2042,0
